Title,Company,Experience,Location,Tags,Ratings,Reviews,Salary,Job_Type,Posted,Min_Exp_Needed,Max_Exp_Needed,Min_Salary,Max_Salary,Avg_Sal
Machine Learning Engineer,Quality Engineering Software Technologies Pvt. Ltd.,3-7 Yrs,Thiruvananthapuram,"Computer science,Analytical,Consulting,Machine learning,Debugging,Healthcare,Data structures,MATLAB",3.3,735.0,,,6 ,3,7,,,
Senior Machine Learning Engineer,Sense Talent Labs,5-10 Yrs,Bengaluru,"Training,deep learning,Backend,Machine learning,Data Processor,Natural language processing,Analytics,interview scheduling",,,,,30+ ,5,10,,,
Sr. Machine Learning Engineer,Sense Talent Labs,5-10 Yrs,Bengaluru,"Training,deep learning,Backend,Machine learning,Natural language processing,Analytics,interview scheduling,SQL",,,,,30+ ,5,10,,,
Senior Machine Learning Engineer,Qualitas Technologies,3-4 Yrs,Bengaluru,"deep learning,C++,Industrial automation,Machine learning,System design,Management,Python",,,,,30+ ,3,4,,,
Data Scientist - Machine Learning/NLP,TalPro,2-6 Yrs,Gurugram,"Python,NLP,MySQL,Matplotlib,R - Shiny,SQL,R,NN",,,,HOT JOB,7 ,2,6,,,
Data Scientist - Machine Learning/NLP,TalPro,2-4 Yrs,Gurugram,"IT Skills,Machine Learning,Data Science,Visualization,R,Pattern Recognition,NLP,Data Management",,,,HOT JOB,10 ,2,4,,,
Senior Machine Learning Engineer,Sense Talent Labs,5-10 Yrs,Bengaluru,"Training,deep learning,Backend,Machine learning,Data Processor,Natural language processing,Analytics,interview scheduling",,,,,30+ ,5,10,,,
Sr. Machine Learning Engineer,Sense Talent Labs,5-10 Yrs,Bengaluru,"Training,deep learning,Backend,Machine learning,Natural language processing,Analytics,interview scheduling,SQL",,,,,30+ ,5,10,,,
Senior Machine Learning Engineer,Qualitas Technologies,3-4 Yrs,Bengaluru,"deep learning,C++,Industrial automation,Machine learning,System design,Management,Python",,,,,30+ ,3,4,,,
Freelance Data Science Manager - Machine Learning/Artificial Intellige,GS GLOBAL SOLUTION LLP,5-10 Yrs,Ahmedabad,"Data Science,Power Bi,Artificial Intelligence,Advanced Analytics,data scientist,Tableau,Machine Learning,Python",,,,HOT JOB,7 ,5,10,,,
Data Scientist - Machine Learning/NLP,TalPro,2-6 Yrs,Gurugram,"Python,NLP,MySQL,Matplotlib,R - Shiny,SQL,R,NN",,,,HOT JOB,7 ,2,6,,,
Data Scientist - Machine Learning/NLP,TalPro,2-4 Yrs,Gurugram,"IT Skills,Machine Learning,Data Science,Visualization,R,Pattern Recognition,NLP,Data Management",,,,HOT JOB,10 ,2,4,,,
Research Scientist Engineer Machine Learning/NLP,Career Maker,4-8 Yrs,Bengaluru,"Speech Recognition,deep learning,C++,NLP,DNN,Statistical Analyst,Machine Learning,Python",,,,PREMIUM,30+ ,4,8,,,
Staff Machine Learning Engineer Revenue Science,Twitter,6-11 Yrs,Bengaluru,"Computer science,SAN,C++,French,PDF,Machine learning,Data structures,Distribution system",,,,,30+ ,6,11,,,
Machine Learning Engineer,Perform Group,3-6 Yrs,Bengaluru,"Training,deep learning,Machine learning,model development,Deployment",4.2,12.0,,,30+ ,3,6,,,
Machine Learning Engineer,Quantiphi Analytics Solutions Pvt. Ltd.,2-5 Yrs,"Mumbai, Bengaluru","deep learning,Computer vision,Statistical modeling,GCP,Machine learning,Cloud,Infrastructure,Deployment",3.6,65.0,,,30+ ,2,5,,,
Machine Learning Engineer,Neva Innovations Labs,1-3 Yrs,Bengaluru,"Computer vision,Neural networks,Artificial Intelligence,Machine learning,Database,Mathematics,big data,Data interpretation",,,,,30+ ,1,3,,,
Machine Learning Engineer,Superior Group,2-6 Yrs,Bengaluru,"Training,Computer vision,Web application development,deep learning,C++,Image processing,data science,Machine learning",4.6,14.0,,,26 ,2,6,,,
Artificial Intelligence/ Machine Learning Engineer,i-exceed technology solutions private limited,3-6 Yrs,Bengaluru,"Scikit,Face Detection,Python,Machine Learning,Amazon Rekognition,Face Recognition,NLTK,Java",2.4,27.0,,,30+ ,3,6,,,
Machine Learning Engineer,Neva Ventures,1-3 Yrs,Bengaluru,"Computer vision,Neural networks,Artificial Intelligence,Machine learning,Database,Mathematics,big data,Data interpretation",,,,,30+ ,1,3,,,
Research Scientist - Machine Learning/ Artificial Intelligence,Career Maker,5-10 Yrs,Bengaluru,"Java,C++,data structures,Speech Recognition,Machine Learning,Python,Intelligence,algorithmic",,,,PREMIUM,30+ ,5,10,,,
Machine Learning Scientist,ExecBoardinAsia,5-10 Yrs,Bengaluru,"Training,deep learning,Architect,Prototype,Literature,Scalability,Machine learning,Research",,,,,24 ,5,10,,,
"Senior Engineer - Machine Learning, R-based models, Python,",HASHTAG GLOBAL SOLUTIONS,3-8 Yrs,Chennai,"Machine Learning,R-based models,Python,SARIMA,prophet,NumPy,Sagemaker,seaborn",,,,HOT JOB,5 ,3,8,,,
Data Science Product Manager Artificial Intelligence/ Machine Learning,Catalyst,4-9 Yrs,Bengaluru,"Docker,Deep Learning,SQL,Machine Learning,Resnet,VGG,Python,NoSQL",,,,PREMIUM,30+ ,4,9,,,
Data Science Product Manager- Artificial Intelligence/Machine Learning,Catalyst,4-9 Yrs,Bengaluru,"Keras,Deep Learning,Docker,agile,Machine Learning,VGG,NoSQL,Tensorflow",,,,PREMIUM,30+ ,4,9,,,
Senior Scientist/nlp/ Machine Learning/data Mining Professional,Career Maker,4-9 Yrs,Bengaluru,"IT Skills,Java,Python,Software Development,Machine Learning,C++,R,NLP",,,,PREMIUM,30+ ,4,9,,,
Machine Learning SoC Specialist/Lead,"Qualcomm Technologies, Inc",3-8 Yrs,Bengaluru,"VLSI,Staffing,Analytical,SOC,Machine learning,Programming,Deployment,Recruitment",4.3,217.0,,PREMIUM,30+ ,3,8,,,
Research Engineer - Big Data/ Machine Learning - Java/C++/Perl/ Python,Career Maker,3-8 Yrs,Bengaluru,"Java,C++,R,data analysis,predictive modeling,Big Data,Data Mining,model development",,,,PREMIUM,30+ ,3,8,,,
Machine Learning Lead / Data Scientist ML Lead,MintFin Solutions,6-11 Yrs,"Hyderabad, Bengaluru","simulation,Data Science,forecasting,Logistic Regression,Linear Optimization,Forecasting,Random Forests,Decision trees",,,,HOT JOB,18 ,6,11,,,
Data Scientist - Machine Learning,Catalyst,2-7 Yrs,Bengaluru,"Data Science,Data Quality,Data Scientist,Statistical Modeling,Statistical Analyst,Machine Learning",3.7,11.0,,PREMIUM,30+ ,2,7,,,
Chief Data Scientist - Machine Learning/ Python,Catalyst,9-14 Yrs,Bengaluru,"IT Skills,Python,Data Science,Machine Learning,R,Algorithms,Data Structures,Computer Science",3.7,11.0,,PREMIUM,30+ ,9,14,,,
Chief Data Scientist - Machine Learning/python,Catalyst,7-12 Yrs,Bengaluru,"IT Skills,Python,Data Science,R,Algorithms,Data Structures,Hadoop,Spark",3.7,11.0,,PREMIUM,30+ ,7,12,,,
Research Engineer - Big Data/Machine Learning - Java/C++/Perl/Python,Career Maker,3-8 Yrs,Bengaluru,"IT Skills,Java,Software Development,Machine Learning,Cloud,Big Data,C++,R",,,,PREMIUM,30+ ,3,8,,,
"Senior Data Engineer (Python,Pyspark,Nosql,Machine learning)",Job Fittment Finder,4-7 Yrs,"Pune, Delhi","NoSQL,MYSQL,Scala Cloud,Numpy,SQL,Data warehousing,AWS,PostgreSQL",,,,HOT JOB,11 ,4,7,,,
GIS Developers- Machine learning,Amnex Infotechnologies,0-3 Yrs,Ahmedabad,"Image Processing,API,Pytorch,AutoEncoder,data analytics,Machine Learning Framework,python,Algorithm Development",4.1,39.0,,,30+ ,0,3,,,
Senior Machine Learning Engineer,Microsoft Corporation,4-8 Yrs,Bengaluru,"IT Skills,Java,Python,Software Development,Data Science,Machine Learning,Computer science,Computer vision",4.1,423.0,,,30+ ,4,8,,,
Senior Software Engineer- Machine Learning,Quality Engineering Software Technologies Pvt. Ltd.,3-6 Yrs,Bengaluru,"Data analysis,NoSQL,Business reporting,Machine learning,Programming,Data Analyst,Management,Forecasting",3.3,735.0,,,21 ,3,6,,,
Sr Engineer - Machine Learning Platform,Target Corporation India Pvt Ltd,4-9 Yrs,Bengaluru,"Environment management,Computer vision,Version control,Design review,Machine learning,Data quality,Unit testing,software quality",4.4,242.0,,PREMIUM,30+ ,4,9,,,
Senior Machine Learning Operation Engineer,Sense Talent Labs,3-8 Yrs,Bengaluru,"Computer science,Automation,data science,Staffing,Time management,Machine learning,Infrastructure,Data Processor",,,,,30+ ,3,8,,,
"Machine Learning, Senior Software Engineer",Zdaly,5-10 Yrs,Bengaluru,"Unix,Computer science,Object oriented design,SAN,C++,Linux,Coding,Machine learning",,,,,30+ ,5,10,,,
Data Scientist - Machine Learning,TalPro,3-6 Yrs,"Gurugram, Delhi","NN,Scientist,Learning,Keras,MySQL,R - Shiny,Pytorch,Matplotlib",,,,PREMIUM,12 ,3,6,,,
Data Science Engineer - Statistical Modeling/ Machine Learning,Lera Technologies Pvt. Ltd,7-12 Yrs,Anywhere,"Data Science,Predictive Modeling,Data Scientist,Artificial Intelligence,Statistical Modeling,Machine Learning,Analytics,Deep Learning",3.7,9.0,,PREMIUM,19 ,7,12,,,
Data Scientist - Image Recognition/Machine Learning,CarbyneTech India,5-10 Yrs,Hyderabad,"IT Skills,Java,Python,Machine Learning,Artificial Intelligence,NLP,Data Scientist,Time Series Analysis",2.7,9.0,,PREMIUM,30+ ,5,10,,,
Data Scientist - Image Recognition/ Machine Learning,CarbyneTech India,5-10 Yrs,Hyderabad,"IT Skills,Java,Python,Machine Learning,Artificial Intelligence,NLP,Data Scientist,Time Series Analysis",2.7,9.0,,PREMIUM,30+ ,5,10,,,
Data Scientist - Machine Learning/APICS,CarbyneTech India,3-8 Yrs,Hyderabad,"Data Science,R,APICS,NLP,Neural networks,Artificial Intelligence,Data Management,Machine Learning",2.7,9.0,,PREMIUM,30+ ,3,8,,,
Machine Learning Developer,Catalyst,2-7 Yrs,Bengaluru,"IT Skills,Python,Data Science,Machine Learning,Tableau,Algorithms,Cross Selling,Neural Networks",3.7,11.0,,PREMIUM,30+ ,2,7,,,
Data Scientist - Image Recognition/ Machine Learning,CarbyneTech India,5-10 Yrs,Hyderabad,"IT Skills,Java,Python,Machine Learning,Artificial Intelligence,NLP,Data Scientist,Time Series Analysis",2.7,9.0,,PREMIUM,30+ ,5,10,,,
Data Scientist - Machine Learning/APICS,CarbyneTech India,3-8 Yrs,Hyderabad,"Data Science,R,APICS,NLP,Neural networks,Artificial Intelligence,Data Management,Machine Learning",2.7,9.0,,PREMIUM,30+ ,3,8,,,
Machine Learning Engineer,Glance IT Solution,4-7 Yrs,Bengaluru,"IT Skills,Python,Software Development,Testing,Data Science,Machine Learning,Big Data,Computer science",,,,,30+ ,4,7,,,
Machine Learning Engineer,Ankercloud,2-5 Yrs,Bengaluru,"Computer vision,C++,Data analysis,Linux,GCP,Machine learning,Monitoring,Analytics",,,,,30+ ,2,5,,,
Machine Learning Engineer - Python | Delta Airlines,ANSR GLOBAL CORPORATION PRIVATE LIMITED,3-8 Yrs,Bengaluru,"Azure,Linux,GCP,Cloud,API,Machine Learning,AWS,Devops",3.8,10.0,,HOT JOB,16 ,3,8,,,
Machine Learning Engineer,Pype,2-5 Yrs,Bengaluru,"data science,Machine learning",,,,,30+ ,2,5,,,
Machine Learning Engineer - Python | Delta Air Lines,TALENT500 TECH (INDIA) PRIVATE LIMITED,5-9 Yrs,Bengaluru,"Angularjs,API,React.Js,AWS,Machine Learning,Python",,,,HOT JOB,30+ ,5,9,,,
Principal Machine Learning Engineer,CareerXperts Consulting,7-11 Yrs,Bengaluru,"Computer science,Usage,Literature,data science,Machine learning,Algorithm development,Infrastructure,Subject Matter Expert",,,,PREMIUM,30+ ,7,11,,,
Machine Learning Engineer,AMPLIFY ANALYTIX INDIA PRIVATE LIMITED,1-4 Yrs,Bengaluru,Learn more,,,,,30+ ,1,4,,,
Machine Learning Engineer,Morgan Stanley Advantage Services,8-15 Yrs,Bengaluru,"Data analysis,Data modeling,Agile,Data structures,Investment banking,Analytics,Monitoring,Financial services",3.7,265.0,,,30+ ,8,15,,,
Machine Learning Engineer,WorkFusion,3-5 Yrs,Bengaluru,"IT Skills,Java,Python,Machine Learning,Javascript,Tableau,RPA,Linux",,,,,30+ ,3,5,,,
Machine Learning Engineer - Python | Lululemon,TALENT500 TECH (INDIA) PRIVATE LIMITED,3-5 Yrs,Bengaluru,"Pyspark,Azure,Azure Databricks,Machine Learning,SQL,Python",,,,HOT JOB,27 ,3,5,,,
Machine Learning Application Developer,Accenture Solutions Pvt Ltd,6-8 Yrs,Bengaluru,"Kibana,Elasticsearch,AWS,communication,Machine Learning,Natural Language Processing,DevOps,Agile",4.0,18304.0,,PREFERRED,30+ ,6,8,,,
Machine Learning Engineer,Peopleplus Professional Services Pvt. Ltd.,4-8 Yrs,Bengaluru,"Computer science,Computer vision,Software design,Data modeling,Debugging,Machine learning,Agile,Data processing",,,,,30+ ,4,8,,,
LEAD MACHINE LEARNING ENGINEER,BRIDGEi2i Analytics Solutions Private Limited,5-8 Yrs,Bengaluru,"Computer science,Automation,github,Machine learning,cloud storage,Business intelligence,AWS,SQL",3.5,43.0,,,30+ ,5,8,,,
Machine Learning engineer,Euprime,2-7 Yrs,Bengaluru,"R Programming,Machine learning,Cloud,Management,AWS,Python",,,,,30+ ,2,7,,,
Machine Learning Engineer,Staffio HR,2-7 Yrs,Bengaluru,"Computer science,software architecture,GIT,Statistical analysis,Machine learning,Programming,Deployment,Management",,,,,30+ ,2,7,,,
Machine Learning Operations Engineer,DMI Innovations Pvt. Ltd,4-8 Yrs,"Chennai, Bengaluru","Data Science,R,Algorithms,Data Structures,SCALA,Machine Learning,Software Design,Python",,,,PREMIUM,19 ,4,8,,,
Machine Learning Operations Engineer,DMI Innovations Pvt. Ltd,4-8 Yrs,"Pune, Chennai, Bengaluru","Python,data structures,R,Scala,IT Skills,Data Science,Machine Learning,Cloud",,,,PREMIUM,23 ,4,8,,,
Machine Learning Engineer,Gojek Tech,2-5 Yrs,Bengaluru,"Computer science,Training,data science,Focus,Machine learning,Programming,Mathematics,Open source",,,,,30+ ,2,5,,,
Machine Learning Scientist,CAREER MAKERS,5-10 Yrs,Bengaluru,"C++,Data modeling,Machine learning,Perl,Predictive modeling,Presentation skills,Data mining,MATLAB",,,,,30+ ,5,10,,,
Machine Learning Scientist,CAREER MAKERS,5-10 Yrs,"Bengaluru, Bengaluru","IT Skills,Java,Python,Software Development,Machine Learning,matlab,c,data mining",,,,,30+ ,5,10,,,
Machine Learning Scientist,CAREER MAKERS,5-8 Yrs,"Bengaluru, Bengaluru","IT Skills,Java,Python,Software Development,Machine Learning,matlab,c,data mining",,,,,30+ ,5,8,,,
Machine Learning Scientist,CAREER MAKERS,5-10 Yrs,Bengaluru,"matlab,python,java,software development,c,data modeling,data mining,perl",,,,,30+ ,5,10,,,
Cloud Big Data Architect - Artificial Intelligence/ Machine Learning,Career Infosystem,8-12 Yrs,Bengaluru,"Java,Druid,Presto,Kafka,Big Data,IT Skills,Cloud,Technical Architect",,,,HOT JOB,30+ ,8,12,,,
Associate - Machine Learning Ops | Innovaccer,InnovAccer,8-13 Yrs,Noida,"SAN,Version control,Machine learning,Data structures,Healthcare,Unit testing,SDLC,Analytics",3.0,48.0,,,2 ,8,13,,,
Director Machine Learning,Zycus Infotech Pvt Ltd,14-18 Yrs,Mumbai,"IT Skills,Java,Python,Software Development,Machine Learning,Artificial Intelligence,Cloud,predictive modelling",3.3,170.0,,HOT JOB,3 ,14,18,,,
Machine Learning Application Developer,Accenture Solutions Pvt Ltd,8-10 Yrs,Hyderabad,"IT Skills,Machine Learning,Big Data,AWS,Supply chain,Business process,Web services,Consulting",4.0,18304.0,,PREFERRED,13 ,8,10,,,
Machine Learning Engineer,PeopleGrove,2-5 Yrs,Anywhere,"Computer science,Neural networks,GCP,Analytical,Machine learning,SCALA,Data structures,Natural language processing",,,,,7 ,2,5,,,
Machine Learning Application Developer,Accenture Solutions Pvt Ltd,4-6 Yrs,Hyderabad,"Machine Learning,Data mining,comm,Spring Boot,data structures,Azure clouds,Java,AWS",4.0,18304.0,,PREFERRED,10 ,4,6,,,
Machine Learning Engineer,VisAI Labs,4-9 Yrs,Chennai,"C++,Embedded C++,Algorithms,Open CV Image Processing,Computer Vision,Data structures,Embedded software stack development,IT Skills",,,,HOT JOB,10 ,4,9,,,
Job Opening For Position of Machine Learning Engineer,SNDK Corp,2-7 Yrs,Ahmedabad,"Object detection,Rest API,machine learning,Raspberry Pi,Angular JS frameworks,Amazon web Services,AWS,JavaScript",,,"5,00,000 - 10,00,000",HOT JOB,11 ,2,7,500000.0,1000000.0,750000.0
Machine Learning Application Developer,Accenture Solutions Pvt Ltd,8-10 Yrs,Mumbai,"Machine Learning,Scala,No SQL,analytical,Java,Oracle,APIs,Python",4.0,18304.0,,PREFERRED,12 ,8,10,,,
Google Cloud Machine Learning Services Application Developer,Accenture Solutions Pvt Ltd,6-8 Yrs,Mumbai,"IT Skills,Java,Python,Machine Learning,Cloud,AWS,Azure,Business process",4.0,18304.0,,PREFERRED,12 ,6,8,,,
Java + Machine Learning,Morgan Stanley Advantage Services,4-9 Yrs,Mumbai,"Core Java,XML,Debugging,System integration,Machine learning,Investment banking,Financial services,SQL",3.7,265.0,,,6 ,4,9,,,
EM Sr. EM Machine Learning,ExecBoardinAsia,5-10 Yrs,Bengaluru,"Training,deep learning,Architecture,Machine learning,Deployment,Testing",,,,,30+ ,5,10,,,
Machine learning- Senior Professor,Hindustan University,15-18 Yrs,Bengaluru,"Counselor,Mentor,Trainer,Advisor,Educator,Teaching",4.5,11.0,,,30+ ,15,18,,,
Prpl Lead-App Dev.- AI Machine Learning Engineer,Ameriprise,3-5 Yrs,Gurugram,"Computer science,C++,Linux,Information security,Machine learning,Asset management,MATLAB,Analytics",3.9,235.0,,PREMIUM,4 ,3,5,,,
Machine Learning Engineer,IBM India Pvt. Limited,3-7 Yrs,Bengaluru,"IT Skills,Java,Python,Data Science,Machine Learning,Cloud,DevOps,Solution design",4.0,9896.0,,PREFERRED,19 ,3,7,,,
Artificial Intelligence Developer - NLP/ Machine Learning,Confidential,3-5 Yrs,Bengaluru,"IT Skills,Java,Python,Testing,Machine Learning,Artificial Intelligence,NLP,Artificial Intelligence Developer",,,,PREMIUM,30+ ,3,5,,,
Machine learning- Senior Professor,Hindustan University,15-18 Yrs,Bengaluru,"Counselor,Mentor,Trainer,Advisor,Educator,Teaching",4.5,11.0,,,30+ ,15,18,,,
Artificial Intelligence Developer - NLP/ Machine Learning,Confidential,3-5 Yrs,Bengaluru,"IT Skills,Java,Python,Testing,Machine Learning,Artificial Intelligence,NLP,Artificial Intelligence Developer",,,,PREMIUM,30+ ,3,5,,,
Jr. Machine Learning Engineer,ALLIED MEDIA INNOTECH PRIVATE LIMITED,0-0 Yrs,Kolkata,"Tensorflow,Pytorch,NLP,Algorithms,Data Structures,Keras,Computer Vision,Deep Learning",,,,HOT JOB,21 ,0,0,,,
Artificial Intelligence Developer - Nlp/machine Learning,Okda Solutions,3-5 Yrs,Bengaluru,"machine learning,predictive analytics,NLP,Java,natural language processing,MLP,deep learning,Stanford Core",,,,PREMIUM,30+ ,3,5,,,
Machine Learning Sr Developer (C4C)/Java/JavaScript/ABAP,SAP,5-9 Yrs,Bengaluru,"Product management,Cloud computing,ERP,Enterprise applications,Machine learning,Javascript,Analytics,ABAP",4.4,533.0,,,30+ ,5,9,,,
"Principal Engineer, Machine Learning and Big Data",Gojek Tech,5-10 Yrs,Bengaluru,"Product management,Product engineering,Performance management,data science,Analytical,Machine learning,Agile,Open source",,,,PREMIUM,19 ,5,10,,,
Lead/Principle Machine Learning Engineer & Researcher,Squareroot Consulting Pvt Ltd.,5-10 Yrs,Bengaluru,"Tensorflow,Natural Language Processing,Machine Learning,Deep Learning,Data Structure,NLP,Deep Learning models,Koras",,,,PREFERRED,26 ,5,10,,,
Machine Learning Engineer - Consulting Firm,Nikos Consulting,6-11 Yrs,"Mumbai, Hyderabad, Chennai, Gurugram, Bengaluru","Data Science,Artificial Intelligence,Big Data,Machine Learning,SQL,Python",,,,PREMIUM,27 ,6,11,,,
Machine Learning Engineer - C++/ Python,Credent Team Pvt Ltd,3-8 Yrs,Bengaluru,"IT Skills,Python,Machine Learning,Tensorflow,R-CNN,C++,Computer Vision,Algorithm",,,,PREMIUM,19 ,3,8,,,
"Software Engineer NLP, Machine Learning",Global Technologies,8-12 Yrs,Bengaluru,"IT Skills,Python,Machine Learning,Cloud,PyTorch,Scala,AI,ANLP",,,,PREMIUM,30+ ,8,12,,,
Python Engineer - Machine Learning/Hive,Huquo Consulting Pvt. Ltd,3-7 Yrs,Bengaluru,"Tensorflow,Hive,Big Data,Machine Learning,Deep Learning,Python,SQL",,,,PREMIUM,30+ ,3,7,,,
Principal Engineer- Machine Learning,ABC Consultants Pvt Ltd,6-10 Yrs,Bengaluru,"IT Skills,Java,Python,Machine Learning,Cloud,Should have atleast 5+ years of hands on machine learning/deep learning engineering expertise and strong expertise in distributes Systems development",,,"35,00,000 - 1,00,00,000",PREMIUM,30+ ,6,10,3500000.0,10000000.0,6750000.0
Research Scientist - Machine Learning/Artificial Intelligence,Career Maker,3-8 Yrs,Bengaluru,"Signal Processing,Machine Learning,Python,MS Phd,Intelligence,Java,Artificial Intelligence,Speech Recognition",,,,PREMIUM,30+ ,3,8,,,
Research Scientist - Machine Learning/ Artificial Intelligence,Career Maker,3-8 Yrs,Bengaluru,"Intelligence,data structures,Artificial Intelligence,Python,MS Phd,Java,Signal Processing,Speech Recognition",,,,PREMIUM,30+ ,3,8,,,
Principal Engineer - Machine Learning,TalPro,9-14 Yrs,"Bengaluru, Delhi, Mumbai ","Solution Architecting,Java,deep learning,algorithms,databases,object-oriented language,Consulting,SRE",,,"50,00,000 - 75,00,000",PREMIUM,25 ,9,14,5000000.0,7500000.0,6250000.0
Principal Engineer - Machine Learning,TalPro,9-14 Yrs,"Bengaluru, Delhi, Mumbai ","Solution Architecting,Java,deep learning,algorithms,databases,object-oriented language,Consulting,SRE",,,"50,00,000 - 75,00,000",PREMIUM,25 ,9,14,5000000.0,7500000.0,6250000.0
Speech Scientist - Artificial Intelligence/ Machine Learning,Career Maker,5-10 Yrs,Bengaluru,"Biometrics,Java,Speech Recognition,C++,NLP,Artificial Intelligence,Computer Vision,Machine Learning",,,,PREMIUM,30+ ,5,10,,,
